book_id,booking_time,platform,pay_method,trx_status,gross_rev,comm_fee_pct
BKX-547905,2025-07-12 04:41:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-314649,2025-07-12 06:01:00,OTA_Agd,Credit_Card,Cancelled,2500000,0.18
BKX-578187,2025-07-12 07:01:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-569988,2025-07-12 07:19:00,OTA_Trv,Pay_at_Hotel,Success,2500000,0.15
BKX-594166,2025-07-12 08:18:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-212833,2025-07-12 08:46:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-184244,2025-07-12 10:50:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-167258,2025-07-12 12:42:00,OTA_Agd,Virtual_Account,Cancelled,550000,0.15
BKX-629567,2025-07-12 13:33:00,Direct_Web,Credit_Card,Cancelled,550000,0.0
BKX-888512,2025-07-12 14:48:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-573212,2025-07-12 14:58:00,OTA_Agd,Virtual_Account,Success,550000,0.15
BKX-258337,2025-07-12 15:32:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-430130,2025-07-12 16:15:00,OTA_Agd,Credit_Card,Success,1200000,0.15
BKX-923681,2025-07-12 16:16:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-266587,2025-07-12 16:32:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-774162,2025-07-12 17:03:00,OTA_Trv,E-Wallet,Success,550000,0.18
BKX-767719,2025-07-12 17:34:00,OTA_Trv,Pay_at_Hotel,Success,2500000,0.2
BKX-654868,2025-07-12 18:25:00,OTA_Bkg,Virtual_Account,Cancelled,550000,0.15
BKX-896651,2025-07-12 18:36:00,OTA_Trv,Credit_Card,Success,2500000,0.15
BKX-124336,2025-07-12 19:04:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.2
BKX-923509,2025-07-12 19:58:00,OTA_Agd,E-Wallet,Success,2500000,0.2
BKX-244574,2025-07-12 20:10:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-450435,2025-07-12 22:11:00,OTA_Bkg,E-Wallet,Success,1200000,0.15
BKX-823670,2025-07-13 00:33:00,OTA_Bkg,Virtual_Account,Success,550000,0.2
BKX-427716,2025-07-13 01:44:00,OTA_Agd,Virtual_Account,Success,1200000,0.15
BKX-834124,2025-07-13 02:29:00,OTA_Bkg,Virtual_Account,Success,550000,0.15
BKX-648524,2025-07-13 03:06:00,OTA_Trv,E-Wallet,Success,2500000,0.15
BKX-649690,2025-07-13 03:36:00,OTA_Trv,Virtual_Account,Success,750000,0.15
BKX-824703,2025-07-13 03:41:00,OTA_Agd,Virtual_Account,Success,1200000,0.18
BKX-969645,2025-07-13 04:25:00,OTA_Bkg,Credit_Card,Success,750000,0.2
BKX-310997,2025-07-13 04:32:00,OTA_Bkg,Pay_at_Hotel,Success,750000,0.18
BKX-407522,2025-07-13 06:36:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-742699,2025-07-13 08:22:00,OTA_Trv,Credit_Card,Cancelled,750000,0.18
BKX-643864,2025-07-13 08:38:00,OTA_Bkg,Credit_Card,Success,550000,0.15
BKX-457479,2025-07-13 08:51:00,OTA_Agd,Pay_at_Hotel,Success,1200000,0.18
BKX-962582,2025-07-13 10:44:00,OTA_Agd,Credit_Card,Success,1200000,0.2
BKX-327557,2025-07-13 11:36:00,OTA_Trv,Pay_at_Hotel,Success,1200000,0.18
BKX-645346,2025-07-13 12:09:00,OTA_Agd,Credit_Card,Failed,750000,0.2
BKX-377173,2025-07-13 12:17:00,OTA_Agd,Credit_Card,Failed,750000,0.18
BKX-882262,2025-07-13 12:50:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.18
BKX-424066,2025-07-13 13:26:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-652805,2025-07-13 14:33:00,OTA_Trv,E-Wallet,Success,2500000,0.15
BKX-180528,2025-07-13 15:34:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-345749,2025-07-13 16:31:00,Direct_Web,Credit_Card,Success,750000,0.0
BKX-175348,2025-07-13 16:53:00,OTA_Agd,Virtual_Account,Failed,2500000,0.2
BKX-386243,2025-07-13 17:32:00,OTA_Bkg,Credit_Card,Success,550000,0.18
BKX-120543,2025-07-13 17:59:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-538949,2025-07-13 20:31:00,OTA_Agd,Credit_Card,Cancelled,2500000,0.2
BKX-888634,2025-07-13 20:33:00,OTA_Trv,Virtual_Account,Success,550000,0.18
BKX-639515,2025-07-13 21:00:00,OTA_Trv,Virtual_Account,Success,550000,0.18
BKX-172920,2025-07-13 21:27:00,OTA_Trv,Virtual_Account,Success,750000,0.15
BKX-463877,2025-07-13 21:53:00,Direct_Web,E-Wallet,Success,2500000,0.0
BKX-746157,2025-07-13 22:50:00,OTA_Trv,Credit_Card,Success,1200000,0.15
BKX-497534,2025-07-13 23:46:00,OTA_Agd,E-Wallet,Success,2500000,0.2
BKX-661544,2025-07-13 23:46:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-641688,2025-07-14 02:20:00,OTA_Agd,E-Wallet,Success,2500000,0.18
BKX-658031,2025-07-14 03:32:00,OTA_Trv,E-Wallet,Cancelled,2500000,0.2
BKX-289721,2025-07-14 04:33:00,OTA_Agd,Credit_Card,Success,1200000,0.15
BKX-420437,2025-07-14 04:57:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-803365,2025-07-14 05:36:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.2
BKX-311270,2025-07-14 06:26:00,OTA_Bkg,E-Wallet,Cancelled,1200000,0.15
BKX-551758,2025-07-14 08:14:00,OTA_Bkg,E-Wallet,Success,2500000,0.15
BKX-882428,2025-07-14 09:06:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-963367,2025-07-14 09:34:00,OTA_Trv,Pay_at_Hotel,Cancelled,1200000,0.18
BKX-891006,2025-07-14 10:17:00,OTA_Trv,Virtual_Account,Success,750000,0.15
BKX-367637,2025-07-14 12:24:00,OTA_Agd,Credit_Card,Success,550000,0.18
BKX-831573,2025-07-14 13:01:00,OTA_Bkg,Credit_Card,Success,2500000,0.18
BKX-518336,2025-07-14 13:12:00,OTA_Agd,E-Wallet,Success,550000,0.2
BKX-294555,2025-07-14 13:34:00,OTA_Agd,Pay_at_Hotel,Success,1200000,0.18
BKX-853830,2025-07-14 15:30:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-729505,2025-07-14 16:18:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-324540,2025-07-14 18:37:00,OTA_Agd,Virtual_Account,Success,550000,0.15
BKX-318400,2025-07-14 20:47:00,OTA_Agd,E-Wallet,Failed,550000,0.18
BKX-493576,2025-07-14 23:29:00,OTA_Bkg,Virtual_Account,Success,2500000,0.15
BKX-937620,2025-07-14 23:37:00,Direct_Web,Credit_Card,Cancelled,550000,0.0
BKX-752862,2025-07-14 23:38:00,OTA_Agd,E-Wallet,Success,550000,0.2
BKX-809090,2025-07-15 01:41:00,Direct_Web,Virtual_Account,Success,2500000,0.0
BKX-553685,2025-07-15 02:11:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.18
BKX-454943,2025-07-15 02:36:00,OTA_Trv,Credit_Card,Cancelled,750000,0.18
BKX-512839,2025-07-15 03:10:00,OTA_Trv,Virtual_Account,Cancelled,550000,0.2
BKX-390869,2025-07-15 07:04:00,Direct_Web,Credit_Card,Success,2500000,0.0
BKX-865823,2025-07-15 07:57:00,OTA_Bkg,Virtual_Account,Cancelled,2500000,0.2
BKX-782315,2025-07-15 08:18:00,OTA_Agd,Pay_at_Hotel,Cancelled,750000,0.2
BKX-198453,2025-07-15 09:14:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-787246,2025-07-15 10:28:00,OTA_Agd,Virtual_Account,Success,550000,0.15
BKX-989572,2025-07-15 12:16:00,OTA_Bkg,Pay_at_Hotel,Failed,1200000,0.2
BKX-751088,2025-07-15 15:06:00,Direct_Web,Credit_Card,Cancelled,750000,0.0
BKX-592834,2025-07-15 15:12:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-232844,2025-07-15 17:31:00,OTA_Trv,E-Wallet,Failed,550000,0.18
BKX-262198,2025-07-15 17:35:00,OTA_Agd,E-Wallet,Success,550000,0.18
BKX-847405,2025-07-15 17:51:00,OTA_Trv,E-Wallet,Success,2500000,0.2
BKX-976265,2025-07-15 18:12:00,OTA_Trv,Virtual_Account,Success,1200000,0.15
BKX-549769,2025-07-15 18:42:00,OTA_Trv,Credit_Card,Success,1200000,0.2
BKX-477546,2025-07-15 20:29:00,OTA_Bkg,Virtual_Account,Success,2500000,0.2
BKX-837605,2025-07-15 20:34:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-395843,2025-07-15 21:40:00,OTA_Trv,E-Wallet,Cancelled,550000,0.15
BKX-816921,2025-07-15 21:42:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-481785,2025-07-15 22:28:00,OTA_Agd,Credit_Card,Cancelled,2500000,0.15
BKX-741673,2025-07-15 22:36:00,OTA_Trv,Credit_Card,Success,750000,0.18
BKX-791332,2025-07-15 23:37:00,OTA_Agd,Credit_Card,Success,2500000,0.15
BKX-530037,2025-07-16 00:08:00,OTA_Bkg,Credit_Card,Success,750000,0.2
BKX-580970,2025-07-16 00:44:00,OTA_Bkg,Virtual_Account,Success,550000,0.18
BKX-439720,2025-07-16 01:01:00,OTA_Trv,Virtual_Account,Success,550000,0.2
BKX-211151,2025-07-16 01:10:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-244776,2025-07-16 01:39:00,OTA_Trv,Pay_at_Hotel,Success,2500000,0.18
BKX-745201,2025-07-16 02:19:00,OTA_Agd,Virtual_Account,Success,1200000,0.15
BKX-642358,2025-07-16 03:44:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-952588,2025-07-16 04:03:00,OTA_Trv,Pay_at_Hotel,Success,750000,0.15
BKX-695389,2025-07-16 05:59:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-508286,2025-07-16 07:00:00,OTA_Agd,Credit_Card,Success,550000,0.15
BKX-948671,2025-07-16 07:37:00,OTA_Bkg,Credit_Card,Success,750000,0.15
BKX-134341,2025-07-16 12:02:00,Direct_Web,Virtual_Account,Cancelled,1200000,0.0
BKX-562422,2025-07-16 12:41:00,OTA_Agd,Pay_at_Hotel,Success,750000,0.15
BKX-938917,2025-07-16 13:11:00,OTA_Agd,Pay_at_Hotel,Cancelled,550000,0.2
BKX-125634,2025-07-16 13:38:00,OTA_Trv,E-Wallet,Success,550000,0.18
BKX-871745,2025-07-16 14:16:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-614681,2025-07-16 14:34:00,OTA_Agd,E-Wallet,Success,750000,0.15
BKX-888944,2025-07-16 15:45:00,OTA_Bkg,Virtual_Account,Success,2500000,0.18
BKX-335787,2025-07-16 15:50:00,OTA_Trv,Credit_Card,Success,750000,0.2
BKX-377599,2025-07-16 16:44:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-459271,2025-07-16 17:04:00,OTA_Trv,E-Wallet,Success,2500000,0.2
BKX-391190,2025-07-16 17:29:00,Direct_Web,Virtual_Account,Success,1200000,0.0
BKX-850959,2025-07-16 17:57:00,OTA_Agd,Credit_Card,Success,1200000,0.18
BKX-365405,2025-07-16 18:36:00,Direct_Web,Virtual_Account,Cancelled,2500000,0.0
BKX-250362,2025-07-16 20:04:00,OTA_Trv,E-Wallet,Success,2500000,0.18
BKX-772445,2025-07-16 22:18:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.2
BKX-747049,2025-07-16 22:30:00,OTA_Agd,E-Wallet,Success,550000,0.2
BKX-514429,2025-07-16 22:56:00,OTA_Agd,Credit_Card,Success,2500000,0.2
BKX-994929,2025-07-16 23:11:00,OTA_Agd,Pay_at_Hotel,Cancelled,750000,0.2
BKX-672618,2025-07-16 23:15:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-957624,2025-07-17 00:24:00,OTA_Trv,E-Wallet,Success,550000,0.15
BKX-695543,2025-07-17 01:05:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-651936,2025-07-17 02:59:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-375337,2025-07-17 03:42:00,OTA_Trv,Virtual_Account,Success,750000,0.15
BKX-887176,2025-07-17 03:46:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-993595,2025-07-17 03:47:00,OTA_Trv,E-Wallet,Success,750000,0.2
BKX-207904,2025-07-17 04:43:00,OTA_Trv,Virtual_Account,Cancelled,750000,0.18
BKX-438551,2025-07-17 04:53:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-510142,2025-07-17 06:12:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-613888,2025-07-17 06:24:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.15
BKX-261764,2025-07-17 06:47:00,OTA_Trv,Credit_Card,Success,1200000,0.18
BKX-368329,2025-07-17 07:30:00,Direct_Web,Virtual_Account,Success,550000,0.0
BKX-111675,2025-07-17 07:46:00,OTA_Agd,E-Wallet,Cancelled,550000,0.18
BKX-539179,2025-07-17 08:10:00,OTA_Bkg,Credit_Card,Success,1200000,0.18
BKX-888359,2025-07-17 08:29:00,Direct_Web,Credit_Card,Cancelled,750000,0.0
BKX-899111,2025-07-17 08:53:00,OTA_Agd,Virtual_Account,Failed,2500000,0.15
BKX-990797,2025-07-17 10:58:00,OTA_Bkg,Credit_Card,Success,550000,0.2
BKX-348089,2025-07-17 11:06:00,Direct_Web,Virtual_Account,Success,2500000,0.0
BKX-560287,2025-07-17 11:27:00,OTA_Bkg,Credit_Card,Success,1200000,0.18
BKX-909532,2025-07-17 11:53:00,OTA_Trv,Virtual_Account,Success,550000,0.2
BKX-608961,2025-07-17 12:19:00,OTA_Trv,Credit_Card,Success,750000,0.18
BKX-995939,2025-07-17 12:31:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-131854,2025-07-17 13:30:00,OTA_Agd,Credit_Card,Success,1200000,0.2
BKX-970912,2025-07-17 16:53:00,OTA_Bkg,Credit_Card,Success,550000,0.2
BKX-834781,2025-07-17 16:55:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-396145,2025-07-17 18:18:00,OTA_Trv,Credit_Card,Success,550000,0.18
BKX-380130,2025-07-17 19:23:00,OTA_Trv,Credit_Card,Success,550000,0.18
BKX-830377,2025-07-17 22:06:00,OTA_Agd,Credit_Card,Success,550000,0.18
BKX-204894,2025-07-17 22:25:00,OTA_Trv,Credit_Card,Success,550000,0.18
BKX-158933,2025-07-17 22:33:00,OTA_Bkg,Virtual_Account,Success,1200000,0.18
BKX-438582,2025-07-17 23:51:00,OTA_Trv,Credit_Card,Success,750000,0.15
BKX-478337,2025-07-18 01:21:00,OTA_Bkg,Pay_at_Hotel,Success,1200000,0.18
BKX-631322,2025-07-18 02:27:00,OTA_Trv,Credit_Card,Success,750000,0.15
BKX-614249,2025-07-18 02:42:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.15
BKX-801173,2025-07-18 02:52:00,Direct_Web,E-Wallet,Success,2500000,0.0
BKX-271003,2025-07-18 03:34:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-735318,2025-07-18 05:34:00,Direct_Web,E-Wallet,Cancelled,1200000,0.0
BKX-176377,2025-07-18 05:36:00,Direct_Web,Credit_Card,Cancelled,750000,0.0
BKX-242624,2025-07-18 06:00:00,OTA_Bkg,Virtual_Account,Success,1200000,0.18
BKX-251397,2025-07-18 09:30:00,OTA_Trv,Credit_Card,Success,550000,0.18
BKX-433589,2025-07-18 09:38:00,OTA_Trv,Credit_Card,Success,750000,0.2
BKX-231607,2025-07-18 12:42:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-968515,2025-07-18 12:51:00,OTA_Agd,Pay_at_Hotel,Success,1200000,0.15
BKX-433935,2025-07-18 13:17:00,OTA_Bkg,E-Wallet,Success,2500000,0.18
BKX-165711,2025-07-18 13:34:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-251863,2025-07-18 14:01:00,OTA_Bkg,Credit_Card,Success,750000,0.2
BKX-496008,2025-07-18 14:35:00,OTA_Bkg,E-Wallet,Failed,1200000,0.2
BKX-198908,2025-07-18 14:43:00,OTA_Trv,Pay_at_Hotel,Success,750000,0.2
BKX-468903,2025-07-18 14:48:00,OTA_Trv,Credit_Card,Success,750000,0.2
BKX-624168,2025-07-18 15:34:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-395868,2025-07-18 15:54:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-613214,2025-07-18 16:58:00,OTA_Bkg,Credit_Card,Success,550000,0.2
BKX-552655,2025-07-18 17:04:00,OTA_Agd,Credit_Card,Success,2500000,0.2
BKX-977882,2025-07-18 19:48:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-203578,2025-07-18 20:12:00,OTA_Trv,Credit_Card,Success,750000,0.15
BKX-301157,2025-07-18 22:05:00,OTA_Bkg,Virtual_Account,Failed,1200000,0.18
BKX-243573,2025-07-18 22:14:00,OTA_Agd,Virtual_Account,Success,550000,0.15
BKX-684947,2025-07-19 00:33:00,OTA_Bkg,Credit_Card,Success,1200000,0.15
BKX-984248,2025-07-19 00:48:00,OTA_Agd,E-Wallet,Success,550000,0.18
BKX-870376,2025-07-19 00:55:00,OTA_Agd,Credit_Card,Success,2500000,0.18
BKX-191810,2025-07-19 01:13:00,OTA_Trv,Virtual_Account,Success,550000,0.2
BKX-212446,2025-07-19 02:07:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-345739,2025-07-19 04:17:00,OTA_Bkg,Credit_Card,Success,1200000,0.2
BKX-157965,2025-07-19 04:50:00,OTA_Bkg,Virtual_Account,Success,550000,0.18
BKX-329810,2025-07-19 05:05:00,OTA_Trv,Pay_at_Hotel,Failed,2500000,0.2
BKX-398345,2025-07-19 05:26:00,OTA_Bkg,Credit_Card,Success,1200000,0.15
BKX-582504,2025-07-19 08:11:00,OTA_Bkg,E-Wallet,Success,1200000,0.18
BKX-825705,2025-07-19 09:59:00,OTA_Bkg,Pay_at_Hotel,Success,2500000,0.15
BKX-248865,2025-07-19 10:12:00,Direct_Web,Credit_Card,Success,750000,0.0
BKX-536962,2025-07-19 10:39:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-286185,2025-07-19 11:15:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-800534,2025-07-19 12:41:00,OTA_Agd,Pay_at_Hotel,Success,750000,0.15
BKX-863129,2025-07-19 14:27:00,Direct_Web,E-Wallet,Success,550000,0.0
BKX-735361,2025-07-19 14:51:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-739375,2025-07-19 15:15:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-197739,2025-07-19 15:18:00,OTA_Trv,Credit_Card,Success,750000,0.18
BKX-812203,2025-07-19 15:38:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-460988,2025-07-19 15:39:00,OTA_Agd,Virtual_Account,Success,1200000,0.18
BKX-147342,2025-07-19 17:00:00,OTA_Bkg,Virtual_Account,Success,550000,0.15
BKX-125090,2025-07-19 17:07:00,OTA_Trv,Credit_Card,Success,1200000,0.2
BKX-105017,2025-07-19 17:11:00,OTA_Trv,Credit_Card,Failed,1200000,0.18
BKX-982313,2025-07-19 18:24:00,OTA_Trv,Credit_Card,Success,2500000,0.2
BKX-275657,2025-07-19 19:35:00,OTA_Agd,Virtual_Account,Failed,2500000,0.15
BKX-186849,2025-07-19 20:18:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-563447,2025-07-19 21:04:00,OTA_Agd,E-Wallet,Success,2500000,0.18
BKX-418952,2025-07-19 21:14:00,OTA_Agd,Virtual_Account,Success,1200000,0.15
BKX-213174,2025-07-19 22:18:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-721065,2025-07-19 22:45:00,OTA_Bkg,Virtual_Account,Success,550000,0.15
BKX-146652,2025-07-19 23:37:00,OTA_Bkg,Virtual_Account,Cancelled,550000,0.15
BKX-670197,2025-07-20 00:09:00,OTA_Trv,Credit_Card,Success,2500000,0.2
BKX-634421,2025-07-20 03:43:00,OTA_Trv,E-Wallet,Success,750000,0.15
BKX-349048,2025-07-20 03:45:00,OTA_Trv,E-Wallet,Success,750000,0.18
BKX-151268,2025-07-20 03:49:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-716149,2025-07-20 04:53:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-902651,2025-07-20 05:05:00,OTA_Bkg,E-Wallet,Success,750000,0.18
BKX-904350,2025-07-20 05:35:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-569313,2025-07-20 06:51:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.18
BKX-451150,2025-07-20 06:52:00,OTA_Bkg,Credit_Card,Success,2500000,0.18
BKX-101745,2025-07-20 07:28:00,OTA_Trv,Credit_Card,Success,750000,0.2
BKX-333420,2025-07-20 08:38:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-558213,2025-07-20 08:53:00,OTA_Trv,Credit_Card,Success,550000,0.18
BKX-724827,2025-07-20 09:28:00,OTA_Agd,Credit_Card,Success,1200000,0.18
BKX-517935,2025-07-20 10:15:00,OTA_Trv,Credit_Card,Success,2500000,0.2
BKX-326445,2025-07-20 10:41:00,OTA_Bkg,Credit_Card,Success,1200000,0.2
BKX-554075,2025-07-20 11:18:00,OTA_Trv,E-Wallet,Success,2500000,0.18
BKX-629951,2025-07-20 15:31:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-244818,2025-07-20 15:50:00,OTA_Trv,E-Wallet,Success,1200000,0.2
BKX-315958,2025-07-20 16:11:00,OTA_Agd,E-Wallet,Success,1200000,0.2
BKX-449135,2025-07-20 17:13:00,Direct_Web,E-Wallet,Success,750000,0.0
BKX-468167,2025-07-20 17:46:00,OTA_Agd,E-Wallet,Success,550000,0.18
BKX-255579,2025-07-20 17:47:00,OTA_Bkg,Virtual_Account,Success,750000,0.2
BKX-529960,2025-07-20 20:39:00,OTA_Agd,Pay_at_Hotel,Success,750000,0.15
BKX-300065,2025-07-20 20:49:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-159615,2025-07-20 21:21:00,OTA_Bkg,Credit_Card,Success,550000,0.2
BKX-601328,2025-07-20 23:07:00,Direct_Web,Credit_Card,Success,750000,0.0
BKX-190947,2025-07-20 23:17:00,OTA_Trv,Virtual_Account,Cancelled,2500000,0.15
BKX-219229,2025-07-20 23:49:00,OTA_Agd,Credit_Card,Success,750000,0.2
BKX-224147,2025-07-21 02:01:00,OTA_Trv,Credit_Card,Failed,2500000,0.15
BKX-238519,2025-07-21 02:11:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-793540,2025-07-21 02:14:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-604898,2025-07-21 02:57:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.15
BKX-514380,2025-07-21 03:49:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-964192,2025-07-21 04:26:00,OTA_Agd,E-Wallet,Success,2500000,0.18
BKX-348134,2025-07-21 04:37:00,OTA_Trv,E-Wallet,Success,750000,0.2
BKX-170511,2025-07-21 05:05:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-283097,2025-07-21 05:31:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-742453,2025-07-21 06:22:00,Direct_Web,Virtual_Account,Success,1200000,0.0
BKX-283455,2025-07-21 07:45:00,OTA_Bkg,E-Wallet,Success,2500000,0.15
BKX-519297,2025-07-21 07:48:00,OTA_Bkg,Credit_Card,Failed,1200000,0.15
BKX-330305,2025-07-21 07:50:00,OTA_Agd,Credit_Card,Success,550000,0.18
BKX-281171,2025-07-21 07:53:00,OTA_Trv,Credit_Card,Success,550000,0.2
BKX-796780,2025-07-21 09:12:00,OTA_Bkg,E-Wallet,Success,750000,0.18
BKX-859864,2025-07-21 09:25:00,OTA_Bkg,Virtual_Account,Success,1200000,0.15
BKX-604484,2025-07-21 09:37:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-602574,2025-07-21 10:34:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-105050,2025-07-21 11:54:00,Direct_Web,E-Wallet,Success,750000,0.0
BKX-566981,2025-07-21 12:21:00,OTA_Bkg,Virtual_Account,Success,550000,0.18
BKX-459553,2025-07-21 12:33:00,OTA_Agd,E-Wallet,Success,550000,0.18
BKX-742757,2025-07-21 13:03:00,OTA_Agd,Credit_Card,Success,1200000,0.2
BKX-685072,2025-07-21 13:35:00,OTA_Agd,Virtual_Account,Success,550000,0.15
BKX-450161,2025-07-21 15:53:00,OTA_Bkg,E-Wallet,Success,550000,0.15
BKX-570607,2025-07-21 16:22:00,OTA_Trv,Virtual_Account,Failed,2500000,0.2
BKX-574514,2025-07-21 17:04:00,OTA_Agd,Credit_Card,Cancelled,550000,0.18
BKX-994208,2025-07-21 18:01:00,OTA_Bkg,Virtual_Account,Success,550000,0.2
BKX-544374,2025-07-21 18:58:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-868303,2025-07-21 19:48:00,OTA_Agd,Credit_Card,Cancelled,1200000,0.15
BKX-650929,2025-07-21 21:10:00,OTA_Bkg,Credit_Card,Success,2500000,0.2
BKX-480457,2025-07-21 21:44:00,OTA_Trv,Virtual_Account,Success,1200000,0.18
BKX-206657,2025-07-22 01:44:00,Direct_Web,Credit_Card,Success,2500000,0.0
BKX-462512,2025-07-22 01:55:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-449931,2025-07-22 02:05:00,OTA_Bkg,E-Wallet,Success,1200000,0.15
BKX-137232,2025-07-22 02:36:00,Direct_Web,E-Wallet,Success,1200000,0.0
BKX-625496,2025-07-22 03:04:00,OTA_Bkg,Credit_Card,Success,750000,0.2
BKX-516650,2025-07-22 03:12:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-199039,2025-07-22 03:12:00,OTA_Agd,Credit_Card,Success,1200000,0.15
BKX-146371,2025-07-22 03:28:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.18
BKX-754563,2025-07-22 03:33:00,OTA_Bkg,Credit_Card,Success,550000,0.15
BKX-676618,2025-07-22 04:31:00,OTA_Agd,Credit_Card,Cancelled,2500000,0.15
BKX-524018,2025-07-22 07:20:00,OTA_Trv,E-Wallet,Success,2500000,0.2
BKX-385574,2025-07-22 09:38:00,OTA_Bkg,Credit_Card,Success,750000,0.2
BKX-308294,2025-07-22 10:36:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-912879,2025-07-22 10:45:00,OTA_Trv,Credit_Card,Failed,2500000,0.2
BKX-458237,2025-07-22 11:57:00,OTA_Bkg,Credit_Card,Success,1200000,0.15
BKX-329030,2025-07-22 13:29:00,OTA_Bkg,Credit_Card,Success,2500000,0.15
BKX-557094,2025-07-22 15:56:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-534860,2025-07-22 16:09:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-837770,2025-07-22 18:56:00,OTA_Agd,Virtual_Account,Cancelled,1200000,0.18
BKX-172242,2025-07-22 19:51:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-205711,2025-07-22 20:53:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.15
